ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
153	"ENSMUSG00000004455"	"Ppp1cc"	chr5	+	122310794	122311343	122310794	122311018	122311208	122311343	153	7,0,8,6	278,363,535,453	6,13,8,1	445,1185,286,387	298	149	1	1.0	0.012,0.0,0.007,0.007	0.007,0.005,0.014,0.001	-0.0
161	"ENSMUSG00000034525"	"Ice1"	chr13	-	70767103	70768888	70767103	70767180	70768776	70768888	161	1,3,2,4	4,48,52,46	3,12,4,3	46,192,38,48	298	149	0.559342897078	1.0	0.111,0.03,0.019,0.042	0.032,0.03,0.05,0.03	0.015
162	"ENSMUSG00000028845"	"Tekt2"	chr4	-	126218022	126218512	126218022	126218228	126218386	126218512	162	0,0,1,0	1,2,0,0	0,0,1,0	0,0,0,0	298	149	1	1.0	0.0,0.0,1.0,NA	NA,NA,1.0,NA	-0.667
163	"ENSMUSG00000004187"	"Kifc2"	chr15	+	76546794	76547096	76546794	76546872	76546981	76547096	163	3,9,7,3	4,5,2,0	8,21,6,5	2,24,0,5	257	149	0.895810019429	1.0	0.303,0.511,0.67,1.0	0.699,0.337,1.0,0.367	0.02
164	"ENSMUSG00000038685"	"Rtel1"	chr2	+	180993368	180993746	180993368	180993492	180993595	180993746	164	0,0,0,0	6,8,9,4	0,1,0,0	5,38,7,3	251	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.015,0.0,0.0	-0.004
165	"ENSMUSG00000038685"	"Rtel1"	chr2	+	180996145	180997345	180996145	180996235	180997102	180997345	165	4,7,4,0	0,4,1,2	5,10,1,1	0,7,0,0	298	149	0.116552709582	0.830545974947	1.0,0.467,0.667,0.0	1.0,0.417,1.0,1.0	-0.321
166	"ENSMUSG00000038685"	"Rtel1"	chr2	+	180996145	180997345	180996145	180996235	180997120	180997345	166	4,7,4,0	1,0,3,1	5,10,1,1	2,2,0,1	298	149	0.812030935472	1.0	0.667,1.0,0.4,0.0	0.556,0.714,1.0,0.333	-0.134
169	"ENSMUSG00000034116"	"Vav1"	chr17	+	57586099	57586401	57586099	57586284	57586356	57586401	169	0,1,7,4	0,0,0,0	0,5,0,1	0,2,0,0	220	149	1	1.0	NA,1.0,1.0,1.0	NA,0.629,NA,1.0	0.185
170	"ENSMUSG00000039254"	"Pomt1"	chr2	+	32131664	32133016	32131664	32131811	32132904	32133016	170	0,1,1,1	13,29,48,10	0,1,0,0	27,73,24,21	298	149	1	1.0	0.0,0.017,0.01,0.048	0.0,0.007,0.0,0.0	0.017
171	"ENSMUSG00000039254"	"Pomt1"	chr2	+	32133630	32134401	32133630	32133724	32134245	32134401	171	0,0,1,0	14,23,29,9	4,0,0,0	17,97,35,32	298	149	1	1.0	0.0,0.0,0.017,0.0	0.105,0.0,0.0,0.0	-0.022
172	"ENSMUSG00000037742"	"Eef1a1"	chr9	-	78386239	78386816	78386239	78386474	78386559	78386816	172	0,0,0,0	3046,4057,5584,4595	0,1,0,0	5325,13063,3303,3721	233	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0	0.0
174	"ENSMUSG00000034664"	"Itga2b"	chr11	-	102348285	102348678	102348285	102348385	102348597	102348678	174	0,0,0,0	0,1,3,2	0,1,0,0	4,10,1,4	298	149	1	1.0	NA,0.0,0.0,0.0	0.0,0.048,0.0,0.0	-0.012
176	"ENSMUSG00000027655"	"Dhx35"	chr2	+	158668224	158669919	158668224	158668337	158669822	158669919	176	0,0,1,1	17,30,33,26	0,4,0,3	39,113,37,37	298	149	1	1.0	0.0,0.0,0.015,0.019	0.0,0.017,0.0,0.039	-0.005
178	"ENSMUSG00000031600"	"Vps37a"	chr8	+	40993719	40993988	40993719	40993847	40993929	40993988	178	0,4,7,1	62,77,109,85	7,16,1,0	77,218,65,71	230	149	0.126855210484	0.86700604729	0.0,0.033,0.04,0.008	0.056,0.045,0.01,0.0	-0.007
180	"ENSMUSG00000020284"	"Cfap410"	chr10	+	77815586	77816381	77815586	77815605	77816334	77816381	180	4,6,3,4	23,45,31,10	1,18,1,4	15,101,20,15	298	149	0.836047919045	1.0	0.08,0.063,0.046,0.167	0.032,0.082,0.024,0.118	0.025
182	"ENSMUSG00000038812"	"Trmt112"	chr19	+	6887951	6888396	6887951	6888041	6888119	6888396	182	7,11,7,3	119,166,174,115	7,35,4,4	171,524,112,106	226	149	0.568934305365	1.0	0.037,0.042,0.026,0.017	0.026,0.042,0.023,0.024	0.002
183	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148696838	148703248	148696838	148702162	148703103	148703248	183	4,10,24,11	2,6,2,5	17,39,8,14	5,16,3,2	298	149	0.989764140801	1.0	0.5,0.455,0.857,0.524	0.63,0.549,0.571,0.778	-0.048
184	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148696838	148703248	148696838	148702092	148703121	148703248	184	116,111,200,198	2,2,2,1	186,519,118,147	2,9,1,0	298	149	0.547181957673	1.0	0.967,0.965,0.98,0.99	0.979,0.966,0.983,1.0	-0.006
185	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148696838	148703248	148696838	148702162	148703121	148703248	185	40,52,107,83	9,31,39,28	81,206,59,62	35,82,13,21	298	149	0.835373804483	1.0	0.69,0.456,0.578,0.597	0.536,0.557,0.694,0.596	-0.016
186	"ENSMUSG00000037916"	"Ndufv1"	chr19	-	4061101	4061424	4061101	4061272	4061345	4061424	186	20,47,66,24	2237,4153,3773,2402	17,159,22,19	3463,13380,2808,2820	221	149	0.941119494575	1.0	0.006,0.008,0.012,0.007	0.003,0.008,0.005,0.005	0.003
193	"ENSMUSG00000032816"	"Igdcc4"	chr9	+	65031893	65032704	65031893	65032058	65032566	65032704	193	0,0,1,0	3,20,27,9	0,0,0,0	9,74,8,33	298	149	1	1.0	0.0,0.0,0.018,0.0	0.0,0.0,0.0,0.0	0.004
194	"ENSMUSG00000026709"	"Dars2"	chr1	-	160872528	160873046	160872528	160872639	160872827	160873046	194	0,1,7,0	21,54,65,62	2,5,2,2	72,183,40,62	298	149	0.900303036238	1.0	0.0,0.009,0.051,0.0	0.014,0.013,0.024,0.016	-0.002
195	"ENSMUSG00000097772"	"5430416N02Rik"	chr5	-	100568692	100569900	100568692	100568831	100569826	100569900	195	0,0,0,0	2,1,5,9	0,1,0,0	4,17,14,7	298	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.029,0.0,0.0	-0.007
196	"ENSMUSG00000097772"	"5430416N02Rik"	chr5	-	100576955	100577402	100576955	100577097	100577184	100577402	196	0,0,0,0	0,4,2,1	1,0,0,0	1,9,9,5	235	149	1	1.0	NA,0.0,0.0,0.0	0.388,0.0,0.0,0.0	-0.097
197	"ENSMUSG00000042066"	"Tmcc2"	chr1	-	132286640	132288953	132286640	132286776	132288012	132288953	197	0,0,0,1	71,97,111,125	0,0,0,0	128,356,90,82	298	149	1	1.0	0.0,0.0,0.0,0.004	0.0,0.0,0.0,0.0	0.001
198	"ENSMUSG00000031161"	"Hdac6"	chrX	-	7804624	7805904	7804624	7804731	7805681	7805904	198	0,0,0,0	8,21,25,19	2,6,1,0	37,95,20,23	298	149	0.652214241842	1.0	0.0,0.0,0.0,0.0	0.026,0.031,0.024,0.0	-0.02
199	"ENSMUSG00000031161"	"Hdac6"	chrX	-	7805681	7805904	7805681	7805771	7805844	7805904	199	1,4,1,1	4,11,13,11	1,8,1,0	14,51,8,19	221	149	0.756924155264	1.0	0.144,0.197,0.049,0.058	0.046,0.096,0.078,0.0	0.057
200	"ENSMUSG00000023885"	"Thbs2"	chr17	-	14888986	14890331	14888986	14889126	14890233	14890331	200	0,4,0,1	32,111,130,83	2,5,3,1	97,230,67,100	298	149	1	1.0	0.0,0.018,0.0,0.006	0.01,0.011,0.022,0.005	-0.006
202	"ENSMUSG00000022960"	"Donson"	chr16	-	91479403	91479709	91479403	91479508	91479630	91479709	202	0,1,0,1	2,11,17,10	0,1,0,0	3,56,6,5	270	149	1	1.0	0.0,0.048,0.0,0.052	0.0,0.01,0.0,0.0	0.023
204	"ENSMUSG00000025494"	"Sigirr"	chr7	-	140672890	140673243	140672890	140673031	140673112	140673243	204	1,0,3,0	9,14,24,15	0,1,1,0	19,60,16,19	229	149	0.656854848149	1.0	0.067,0.0,0.075,0.0	0.0,0.011,0.039,0.0	0.023
205	"ENSMUSG00000031783"	"Polr2c"	chr8	+	95589148	95589512	95589148	95589317	95589437	95589512	205	0,0,2,1	247,321,389,310	1,7,1,0	439,1300,263,314	268	149	1	1.0	0.0,0.0,0.003,0.002	0.001,0.003,0.002,0.0	-0.0
207	"ENSMUSG00000027330"	"Cdc25b"	chr2	+	131034476	131035068	131034476	131034608	131034987	131035068	207	0,2,0,3	9,9,10,14	0,5,1,0	7,19,5,4	298	149	0.603558163922	1.0	0.0,0.1,0.0,0.097	0.0,0.116,0.091,0.0	-0.003
213	"ENSMUSG00000068922"	"Msto1"	chr3	-	88817932	88818321	88817932	88818117	88818189	88818321	213	0,0,0,0	30,36,61,30	0,3,0,0	49,164,25,37	220	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.012,0.0,0.0	-0.003
215	"ENSMUSG00000025188"	"Hps1"	chr19	-	42744696	42746345	42744696	42744779	42746231	42746345	215	1,0,2,2	5,3,4,1	1,12,2,2	6,10,2,2	298	149	0.0428176632695	0.511799630572	0.091,0.0,0.2,0.5	0.077,0.375,0.333,0.333	-0.082
216	"ENSMUSG00000026360"	"Rgs2"	chr1	-	143878517	143878791	143878517	143878579	143878689	143878791	216	0,2,6,3	77,82,93,131	4,14,5,2	129,407,110,99	258	149	0.373626080254	1.0	0.0,0.014,0.036,0.013	0.018,0.019,0.026,0.012	-0.003
217	"ENSMUSG00000020781"	"Tsen54"	chr11	+	115705740	115706064	115705740	115705905	115706000	115706064	217	0,3,1,0	8,3,6,1	3,2,1,0	2,10,4,5	243	149	0.495914017604	1.0	0.0,0.38,0.093,0.0	0.479,0.109,0.133,0.0	-0.062
221	"ENSMUSG00000020832"	"Eral1"	chr11	-	77965105	77965453	77965105	77965186	77965303	77965453	221	7,4,7,5	64,89,97,83	7,31,10,7	118,311,61,96	265	149	0.148768294734	0.947182727976	0.058,0.025,0.039,0.033	0.032,0.053,0.084,0.039	-0.013
224	"ENSMUSG00000030894"	"Tpp1"	chr7	-	105399386	105400936	105399386	105399537	105400796	105400936	224	0,3,0,0	61,125,128,75	0,0,1,0	154,392,101,95	298	149	1	1.0	0.0,0.012,0.0,0.0	0.0,0.0,0.005,0.0	0.002
225	"ENSMUSG00000030894"	"Tpp1"	chr7	-	105401188	105401403	105401188	105401260	105401377	105401403	225	3,2,0,1	4,67,38,6	1,7,5,3	32,161,38,42	265	149	0.292529125905	1.0	0.297,0.017,0.0,0.086	0.017,0.024,0.069,0.039	0.063
229	"ENSMUSG00000021868"	"Ppif"	chr14	+	25696427	25698765	25696427	25696516	25698689	25698765	229	15,29,40,29	12,20,19,21	58,126,23,46	31,37,22,18	298	149	0.241409840547	1.0	0.385,0.42,0.513,0.408	0.483,0.63,0.343,0.561	-0.073
232	"ENSMUSG00000024965"	"Fermt3"	chr19	-	6979124	6979820	6979124	6979249	6979580	6979820	232	0,1,2,1	8,8,16,8	1,1,0,0	4,26,6,6	298	149	0.24918739225	1.0	0.0,0.059,0.059,0.059	0.111,0.019,0.0,0.0	0.012
233	"ENSMUSG00000024965"	"Fermt3"	chr19	-	6980189	6980448	6980189	6980314	6980398	6980448	233	2,0,0,1	7,9,10,9	0,0,0,0	10,19,10,3	232	149	1	1.0	0.155,0.0,0.0,0.067	0.0,0.0,0.0,0.0	0.056
238	"ENSMUSG00000090626"	"Tex9"	chr9	-	72399020	72399238	72399020	72399100	72399207	72399238	238	0,0,1,0	0,1,0,0	0,1,0,1	3,4,0,1	255	149	1	1.0	NA,0.0,1.0,NA	0.0,0.127,NA,0.369	0.335
239	"ENSMUSG00000022420"	"Dnal4"	chr15	-	79645653	79646726	79645653	79646250	79646627	79646726	239	7,15,17,8	0,1,0,0	6,62,10,14	0,4,0,0	298	149	0.547422815859	1.0	1.0,0.882,1.0,1.0	1.0,0.886,1.0,1.0	-0.001
240	"ENSMUSG00000026553"	"Copa"	chr1	+	171918730	171919921	171918730	171918807	171919811	171919921	240	4,6,7,4	103,199,234,218	5,25,1,6	219,642,140,164	298	149	0.552328036435	1.0	0.019,0.015,0.015,0.009	0.011,0.019,0.004,0.018	0.001
242	"ENSMUSG00000023393"	"Slc17a9"	chr2	+	180373672	180374365	180373672	180373870	180374225	180374365	242	0,0,1,0	0,1,1,0	0,0,0,0	0,1,0,0	298	149	1	1.0	NA,0.0,0.333,NA	NA,0.0,NA,NA	0.167
243	"ENSMUSG00000024560"	"Cxxc1"	chr18	+	74352201	74352638	74352201	74352309	74352453	74352638	243	3,2,12,4	46,73,88,57	14,13,5,3	81,317,55,54	292	149	0.907858873754	1.0	0.032,0.014,0.065,0.035	0.081,0.02,0.044,0.028	-0.007
249	"ENSMUSG00000026083"	"Eif5b"	chr1	+	38072148	38073184	38072148	38072238	38073109	38073184	249	0,0,5,4	148,296,299,289	4,8,2,2	273,920,171,194	298	149	1	1.0	0.0,0.0,0.008,0.007	0.007,0.004,0.006,0.005	-0.002
251	"ENSMUSG00000024871"	"Doc2g"	chr19	+	4054322	4054648	4054322	4054432	4054512	4054648	251	25,45,44,22	475,883,967,259	51,112,29,44	566,2715,555,838	228	149	0.96057745321	1.0	0.033,0.032,0.029,0.053	0.056,0.026,0.033,0.033	-0.0
252	"ENSMUSG00000031659"	"Adcy7"	chr8	+	89054299	89056589	89054299	89054401	89056277	89056589	252	10,2,14,14	0,0,0,0	10,16,7,9	0,1,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.889,1.0,1.0	0.028
254	"ENSMUSG00000022214"	"Dcaf11"	chr14	+	55802554	55802998	55802554	55802623	55802940	55802998	254	7,3,5,8	319,529,599,577	4,20,1,7	694,1923,407,486	298	149	1	1.0	0.011,0.003,0.004,0.007	0.003,0.005,0.001,0.007	0.002
263	"ENSMUSG00000027981"	"Rnpc3"	chr3	-	113398715	113402060	113398715	113400948	113401988	113402060	263	0,0,5,2	18,25,47,45	0,6,1,2	30,125,34,28	298	149	0.926981275704	1.0	0.0,0.0,0.051,0.022	0.0,0.023,0.014,0.034	0.0
264	"ENSMUSG00000008206"	"Cers4"	chr8	+	4569462	4570308	4569462	4569513	4570215	4570308	264	2,2,2,2	98,139,202,105	5,12,2,3	185,415,113,92	298	149	0.821671711664	1.0	0.01,0.007,0.005,0.009	0.013,0.014,0.009,0.016	-0.005
265	"ENSMUSG00000008206"	"Cers4"	chr8	+	4569462	4570682	4569462	4570308	4570553	4570682	265	1,5,2,1	52,92,99,56	1,6,4,0	107,234,71,57	298	149	0.712250866339	1.0	0.01,0.026,0.01,0.009	0.005,0.013,0.027,0.0	0.003
268	"ENSMUSG00000061232"	"H2-K1"	chr17	-	34215800	34216131	34215800	34215833	34216011	34216131	268	31,44,56,38	466,740,929,725	36,98,26,43	712,1825,388,561	298	149	0.997491167231	1.0	0.032,0.029,0.029,0.026	0.025,0.026,0.032,0.037	-0.001
269	"ENSMUSG00000061232"	"H2-K1"	chr17	-	34215800	34216131	34215800	34215848	34216011	34216131	269	20,44,53,37	5,3,7,4	34,93,25,39	16,22,3,5	298	149	0.0647271178658	0.625419255667	0.667,0.88,0.791,0.822	0.515,0.679,0.806,0.796	0.091
276	"ENSMUSG00000036073"	"Galt"	chr4	+	41756512	41756811	41756512	41756561	41756681	41756811	276	8,10,23,15	107,96,138,55	35,52,9,17	162,517,107,109	268	149	0.796897136253	1.0	0.04,0.055,0.085,0.132	0.107,0.053,0.045,0.08	0.007
277	"ENSMUSG00000036073"	"Galt"	chr4	+	41756512	41756995	41756512	41756561	41756938	41756995	277	17,7,13,10	3,2,4,0	36,54,10,16	6,8,1,5	298	149	0.847606139869	1.0	0.739,0.636,0.619,1.0	0.75,0.771,0.833,0.615	0.006
278	"ENSMUSG00000036073"	"Galt"	chr4	+	41756512	41756995	41756512	41756811	41756938	41756995	278	10,1,2,0	149,139,201,84	6,15,3,2	200,521,129,163	275	149	0.592426885064	1.0	0.035,0.004,0.005,0.0	0.016,0.015,0.012,0.007	-0.001
280	"ENSMUSG00000024883"	"Rin1"	chr19	+	5101228	5101496	5101228	5101282	5101381	5101496	280	0,0,0,0	0,4,3,0	0,2,0,3	0,5,1,4	247	149	1	1.0	NA,0.0,0.0,NA	NA,0.194,0.0,0.311	-0.168
282	"ENSMUSG00000037791"	"Phf12"	chr11	+	77915638	77915912	77915638	77915693	77915786	77915912	282	4,6,7,3	1,0,0,0	8,23,3,3	0,0,1,2	241	149	1	1.0	0.712,1.0,1.0,1.0	1.0,1.0,0.65,0.481	0.145
283	"ENSMUSG00000037791"	"Phf12"	chr11	+	77915638	77915912	77915638	77915755	77915849	77915912	283	13,29,25,19	1,1,2,0	27,83,14,24	0,1,0,0	242	149	0.529358064521	1.0	0.889,0.947,0.885,1.0	1.0,0.981,1.0,1.0	-0.065
284	"ENSMUSG00000041506"	"Rrp9"	chr9	+	106360110	106360410	106360110	106360235	106360317	106360410	284	1,0,0,0	42,46,52,12	1,1,0,1	27,147,33,44	230	149	1	1.0	0.015,0.0,0.0,0.0	0.023,0.004,0.0,0.015	-0.007
286	"ENSMUSG00000028670"	"Lypla2"	chr4	-	135696738	135696985	135696738	135696840	135696911	135696985	286	8,10,6,4	113,145,121,56	5,40,4,2	125,472,126,148	219	149	0.753088900515	1.0	0.046,0.045,0.033,0.046	0.026,0.055,0.021,0.009	0.015
293	"ENSMUSG00000001249"	"Hpn"	chr7	-	30802578	30802848	30802578	30802619	30802725	30802848	293	1,0,0,0	1,5,0,0	0,4,0,0	6,7,2,1	254	149	1	1.0	0.37,0.0,NA,NA	0.0,0.251,0.0,0.0	0.122
294	"ENSMUSG00000058503"	"Fam133b"	chr5	+	3608660	3609159	3608660	3608693	3609096	3609159	294	1,9,1,7	8,17,17,24	5,10,2,2	16,122,12,15	298	149	0.0655590851429	0.626501720935	0.059,0.209,0.029,0.127	0.135,0.039,0.077,0.063	0.028
295	"ENSMUSG00000058503"	"Fam133b"	chr5	+	3608660	3609159	3608660	3608693	3609137	3609159	295	4,31,15,16	1,3,7,9	19,47,9,13	1,15,0,9	298	149	0.467670141558	1.0	0.667,0.838,0.517,0.471	0.905,0.61,1.0,0.419	-0.11
297	"ENSMUSG00000040459"	"Arglu1"	chr8	-	8731383	8733973	8731383	8731467	8733747	8733973	297	33,64,81,73	136,210,201,164	66,266,40,57	216,574,111,149	298	149	0.353156084237	1.0	0.108,0.132,0.168,0.182	0.133,0.188,0.153,0.161	-0.011
298	"ENSMUSG00000022779"	"Top3b"	chr16	+	16707346	16708125	16707346	16707475	16707975	16708125	298	0,0,2,0	28,50,35,64	0,5,2,1	58,188,43,42	298	149	1	1.0	0.0,0.0,0.028,0.0	0.0,0.013,0.023,0.012	-0.005
300	"ENSMUSG00000030744"	"Rps3"	chr7	-	99131467	99131907	99131467	99131561	99131776	99131907	300	9,13,28,18	1938,3274,4187,3839	19,57,14,12	3631,11956,2960,2614	298	149	1	1.0	0.002,0.002,0.003,0.002	0.003,0.002,0.002,0.002	0.0
301	"ENSMUSG00000115987"	"Vps28"	chr15	-	76506670	76506908	76506670	76506762	76506854	76506908	301	10,2,9,1	361,321,420,286	8,17,8,5	416,1190,296,348	240	149	1	1.0	0.017,0.004,0.013,0.002	0.012,0.009,0.017,0.009	-0.003
302	"ENSMUSG00000115987"	"Vps28"	chr15	-	76507370	76507694	76507370	76507472	76507588	76507694	302	0,1,1,0	290,388,511,374	0,0,1,3	554,1336,355,331	264	149	1	1.0	0.0,0.001,0.001,0.0	0.0,0.0,0.002,0.005	-0.001
303	"ENSMUSG00000115987"	"Vps28"	chr15	-	76507370	76508375	76507370	76507472	76508285	76508375	303	13,15,19,12	0,0,0,0	10,67,12,14	1,2,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0	0.833,0.944,1.0,1.0	0.056
304	"ENSMUSG00000115987"	"Vps28"	chr15	-	76507370	76508375	76507370	76507694	76508285	76508375	304	13,15,18,12	240,330,372,261	11,70,12,11	402,1112,298,274	298	149	0.883871649548	1.0	0.026,0.022,0.024,0.022	0.013,0.031,0.02,0.02	0.002
305	"ENSMUSG00000024287"	"Thoc1"	chr18	+	9959097	9959315	9959097	9959171	9959254	9959315	305	5,2,4,5	12,14,48,32	3,9,2,2	47,80,33,25	231	149	0.19039757414	1.0	0.212,0.084,0.051,0.092	0.04,0.068,0.038,0.049	0.061
306	"ENSMUSG00000024287"	"Thoc1"	chr18	+	9986288	9986603	9986288	9986355	9986552	9986603	306	23,9,47,29	19,38,25,39	21,70,12,12	24,130,19,33	298	149	0.19886961198	1.0	0.377,0.106,0.485,0.271	0.304,0.212,0.24,0.154	0.082
307	"ENSMUSG00000024287"	"Thoc1"	chr18	+	9986288	9986761	9986288	9986603	9986690	9986761	307	2,4,2,6	44,58,72,70	10,15,20,0	64,208,42,46	235	149	0.00389898827526	0.135877913918	0.028,0.042,0.017,0.052	0.09,0.044,0.232,0.0	-0.057
310	"ENSMUSG00000042831"	"Alkbh6"	chr7	+	30008905	30009479	30008905	30008984	30009410	30009479	310	0,1,1,7	50,71,73,53	6,15,1,17	60,279,67,44	298	149	0.0013330011765	0.0739815652958	0.0,0.007,0.007,0.062	0.048,0.026,0.007,0.162	-0.042
311	"ENSMUSG00000042831"	"Alkbh6"	chr7	+	30008905	30009479	30008905	30008984	30009452	30009479	311	17,32,37,19	0,0,0,0	36,91,21,42	1,2,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0	0.947,0.958,1.0,1.0	0.024
313	"ENSMUSG00000042831"	"Alkbh6"	chr7	+	30011661	30012132	30011661	30011813	30012015	30012132	313	9,6,12,3	82,102,116,65	11,17,8,3	97,325,70,89	298	149	0.598396760192	1.0	0.052,0.029,0.049,0.023	0.054,0.025,0.054,0.017	0.001
315	"ENSMUSG00000028057"	"Rit1"	chr3	+	88624632	88624965	88624632	88624777	88624879	88624965	315	4,5,2,0	9,21,17,18	1,34,2,3	26,77,6,22	250	149	0.104830850347	0.798263414516	0.209,0.124,0.066,0.0	0.022,0.208,0.166,0.075	-0.018
316	"ENSMUSG00000028057"	"Rit1"	chr3	+	88624632	88624965	88624632	88624777	88624908	88624965	316	7,8,4,8	121,267,220,160	8,42,4,4	244,918,160,177	279	149	0.65593604176	1.0	0.03,0.016,0.01,0.026	0.017,0.024,0.013,0.012	0.004
317	"ENSMUSG00000028057"	"Rit1"	chr3	+	88633301	88633778	88633301	88633375	88633586	88633778	317	2,2,1,0	166,385,368,355	1,8,1,4	414,1608,276,273	298	149	1	1.0	0.006,0.003,0.001,0.0	0.001,0.002,0.002,0.007	-0.0
318	"ENSMUSG00000028057"	"Rit1"	chr3	+	88633301	88633778	88633301	88633486	88633586	88633778	318	0,1,1,0	1,0,0,1	0,6,1,3	0,0,0,0	248	149	1	1.0	0.0,1.0,1.0,0.0	NA,1.0,1.0,1.0	-0.5
320	"ENSMUSG00000031537"	"Ikbkb"	chr8	-	23155504	23155927	23155504	23155652	23155827	23155927	320	0,0,8,0	18,79,81,68	1,4,4,3	49,186,41,57	298	149	0.597396996129	1.0	0.0,0.0,0.047,0.0	0.01,0.011,0.047,0.026	-0.012
322	"ENSMUSG00000037487"	"Ubr5"	chr15	-	37973546	37975915	37973546	37973702	37975830	37975915	322	0,6,10,8	174,249,315,267	13,23,3,9	357,931,193,237	298	149	0.384381194081	1.0	0.0,0.012,0.016,0.015	0.018,0.012,0.008,0.019	-0.003
323	"ENSMUSG00000027185"	"Nat10"	chr2	-	103556008	103556584	103556008	103556107	103556464	103556584	323	0,8,3,13	22,49,34,19	5,13,4,0	68,173,19,34	298	149	0.0156703188174	0.299500265609	0.0,0.075,0.042,0.255	0.035,0.036,0.095,0.0	0.051
325	"ENSMUSG00000027185"	"Nat10"	chr2	-	103564719	103565335	103564719	103564870	103565262	103565335	325	18,12,26,2	0,2,2,1	23,53,10,9	1,9,4,0	298	149	0.105124667753	0.798394187198	1.0,0.75,0.867,0.5	0.92,0.746,0.556,1.0	-0.026
326	"ENSMUSG00000041921"	"Metap1d"	chr2	+	71340084	71341904	71340084	71340234	71341755	71341904	326	1,5,7,7	63,107,118,105	1,12,3,0	140,293,107,119	298	149	0.0440088971077	0.514209218837	0.008,0.023,0.029,0.032	0.004,0.02,0.014,0.0	0.013
328	"ENSMUSG00000100410"	"2310020H05Rik"	chr13	-	99215216	99215546	99215216	99215358	99215440	99215546	328	1,4,6,5	2,2,0,0	2,23,1,6	2,6,0,0	230	149	0.175769627044	1.0	0.245,0.564,1.0,1.0	0.393,0.713,1.0,1.0	-0.074
329	"ENSMUSG00000100410"	"2310020H05Rik"	chr13	-	99220151	99220432	99220151	99220183	99220311	99220432	329	11,12,9,4	1,0,0,0	9,32,11,12	0,0,0,0	276	149	1	1.0	0.856,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.036
330	"ENSMUSG00000100410"	"2310020H05Rik"	chr13	-	99220151	99220432	99220151	99220183	99220335	99220432	330	11,15,16,8	0,1,0,0	11,48,14,13	0,3,0,0	298	149	1	1.0	1.0,0.882,1.0,1.0	1.0,0.889,1.0,1.0	-0.002
331	"ENSMUSG00000038637"	"Lrrc56"	chr7	+	140776894	140778274	140776894	140777082	140778186	140778274	331	0,0,0,0	2,5,7,5	0,5,0,0	10,27,7,5	298	149	0.565810292104	1.0	0.0,0.0,0.0,0.0	0.0,0.085,0.0,0.0	-0.021
332	"ENSMUSG00000029650"	"Slc46a3"	chr5	-	147831290	147831625	147831290	147831406	147831518	147831625	332	0,5,6,0	0,2,2,0	1,17,1,4	0,1,0,1	260	149	1	1.0	NA,0.589,0.632,NA	1.0,0.907,1.0,0.696	-0.29
333	"ENSMUSG00000033735"	"Spr"	chr6	-	85113804	85114095	85113804	85113913	85114042	85114095	333	106,168,144,47	1,8,7,0	111,409,102,83	5,22,6,3	277	149	0.110324928616	0.81555777977	0.983,0.919,0.917,1.0	0.923,0.909,0.901,0.937	0.037
341	"ENSMUSG00000057897"	"Camk2b"	chr11	-	5922631	5922888	5922631	5922726	5922812	5922888	341	6,11,14,10	19,21,35,24	11,18,14,21	37,103,12,30	234	149	0.91058378456	1.0	0.167,0.25,0.203,0.21	0.159,0.1,0.426,0.308	-0.041
342	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4177548	4177835	4177548	4177638	4177758	4177835	342	10,7,9,6	285,340,341,94	22,43,10,12	266,1000,251,295	268	149	0.0164319351047	0.300142814634	0.019,0.011,0.014,0.034	0.044,0.023,0.022,0.022	-0.008
343	"ENSMUSG00000002068"	"Ccne1"	chr7	-	37805703	37806108	37805703	37805772	37806020	37806108	343	0,1,0,0	0,6,5,7	0,0,0,0	13,15,1,7	298	149	1	1.0	NA,0.077,0.0,0.0	0.0,0.0,0.0,0.0	0.026
346	"ENSMUSG00000002963"	"Pnkp"	chr7	+	44507586	44508173	44507586	44507633	44507876	44508173	346	0,3,3,0	36,55,41,23	2,1,0,0	48,132,17,34	298	149	0.83672983741	1.0	0.0,0.027,0.035,0.0	0.02,0.004,0.0,0.0	0.009
347	"ENSMUSG00000002963"	"Pnkp"	chr7	+	44509146	44509369	44509146	44509226	44509311	44509369	347	0,8,9,1	57,66,96,57	1,10,3,3	108,291,59,62	233	149	0.0893948302567	0.744794182363	0.0,0.072,0.057,0.011	0.006,0.022,0.031,0.03	0.013
