ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
93	"ENSMUSG00000074272"	"Ceacam1"	chr7	-	25165741	25165862	25171222	25171498	25164892	25164945	25175768	25176128	93	79,63,78,53	10,14,7,10	49,114,30,31	21,17,8,5	298	269	0.0932934354732	0.652050893092	0.877,0.802,0.91,0.827	0.678,0.858,0.772,0.848	0.065
94	"ENSMUSG00000006288"	"Ttc5"	chr14	-	51010733	51010790	51012747	51012839	51009930	51010077	51014718	51014869	94	27,24,21,24	15,19,24,24	12,66,13,11	19,38,19,18	240	205	0.362648538071	0.965066085366	0.606,0.519,0.428,0.461	0.35,0.597,0.369,0.343	0.089
97	"ENSMUSG00000046364"	"Rpl27a"	chr7	+	109119124	109119200	109119674	109119849	109118791	109118855	109120807	109121574	97	1610,517,299,354	6,0,5,2	164,1353,285,530	3,8,1,2	224	298	1	1.0	0.997,1.0,0.988,0.996	0.986,0.996,0.997,0.997	0.001
99	"ENSMUSG00000036529"	"Sbf1"	chr15	-	89180154	89180232	89183685	89183823	89179597	89179779	89183907	89184104	99	92,71,73,61	61,56,28,30	37,168,29,60	18,62,15,31	286	226	0.137072232881	0.728291988003	0.544,0.5,0.673,0.616	0.619,0.682,0.604,0.605	-0.044
100	"ENSMUSG00000036529"	"Sbf1"	chr15	-	89187675	89187744	89188887	89189000	89187422	89187581	89189083	89189288	100	83,38,18,34	49,45,48,40	20,90,16,30	44,105,21,26	261	217	0.732299288583	1.0	0.585,0.412,0.238,0.414	0.274,0.416,0.388,0.49	0.02
101	"ENSMUSG00000033065"	"Pfkm"	chr15	+	98021676	98021802	98022906	98022971	98021026	98021119	98023430	98023494	101	3287,2790,3104,2884	2526,1861,2201,2156	2452,7366,1579,2038	1783,5293,1134,1376	274	213	0.817019675168	1.0	0.503,0.538,0.523,0.51	0.517,0.52,0.52,0.535	-0.005
102	"ENSMUSG00000033065"	"Pfkm"	chr15	+	98022906	98022971	98023430	98023494	98021676	98021802	98024184	98024334	102	3141,2290,2691,2522	2105,1595,1814,1653	2036,7200,1388,1695	1204,4615,821,1178	213	212	0.356069845086	0.961164724893	0.598,0.588,0.596,0.603	0.627,0.608,0.627,0.589	-0.016
103	"ENSMUSG00000033065"	"Pfkm"	chr15	+	98023430	98023494	98024184	98024334	98022906	98022971	98024733	98024804	103	1592,1301,1463,1436	5032,3849,4165,4109	903,3225,605,773	3272,10654,2181,2792	212	298	0.0179923596161	0.308991442382	0.308,0.322,0.331,0.329	0.28,0.298,0.281,0.28	0.038
104	"ENSMUSG00000027206"	"Cops2"	chr2	-	125676673	125676756	125678061	125678159	125675643	125675702	125681068	125681121	104	377,314,389,305	207,170,185,179	356,826,244,283	206,491,142,170	246	231	0.314839785205	0.930770118283	0.631,0.634,0.664,0.615	0.619,0.612,0.617,0.61	0.022
105	"ENSMUSG00000063145"	"Bbs5"	chr2	+	69491379	69491442	69493369	69493504	69487240	69487336	69495369	69495453	105	17,17,10,12	42,38,47,45	5,25,9,10	28,60,15,19	211	283	0.499815668557	1.0	0.352,0.375,0.222,0.263	0.193,0.359,0.446,0.414	-0.05
106	"ENSMUSG00000068250"	"Amn1"	chr6	-	149070800	149070902	149070945	149071002	149068303	149068415	149072330	149072548	106	111,87,103,100	0,1,1,1	88,219,71,40	0,3,0,0	205	250	1	1.0	1.0,0.991,0.992,0.992	1.0,0.989,1.0,1.0	-0.003
107	"ENSMUSG00000068250"	"Amn1"	chr6	-	149084891	149085036	149086489	149086622	149072371	149072548	149089969	149090185	107	4,5,3,4	50,38,45,27	2,8,1,1	25,61,19,14	281	293	0.839744423779	1.0	0.077,0.121,0.065,0.134	0.077,0.12,0.052,0.069	0.02
108	"ENSMUSG00000022020"	"Naa16"	chr14	-	79582334	79582548	79588128	79588270	79580565	79580759	79588812	79588941	108	2,3,4,4	43,41,45,49	8,20,5,8	20,75,15,23	290	298	1.7512757976e-06	0.000669605452024	0.046,0.07,0.084,0.077	0.291,0.215,0.255,0.263	-0.187
109	"ENSMUSG00000022020"	"Naa16"	chr14	-	79596895	79596968	79606517	79606624	79593806	79593976	79607441	79607537	109	22,1,5,7	5,13,3,3	2,16,5,8	4,11,2,1	255	221	0.518080189582	1.0	0.792,0.063,0.591,0.669	0.302,0.558,0.684,0.874	-0.076
110	"ENSMUSG00000066568"	"Lsm14a"	chr7	-	34057190	34057367	34065039	34065162	34056858	34056921	34070479	34070609	110	472,332,324,376	504,443,429,379	282,896,204,218	312,836,214,231	271	298	0.129004525346	0.712429409302	0.507,0.452,0.454,0.522	0.498,0.541,0.512,0.509	-0.031
111	"ENSMUSG00000040740"	"Slc25a34"	chr4	-	141348688	141348823	141349514	141349667	141346134	141347905	141349752	141349818	111	446,246,184,204	878,675,549,603	85,715,131,151	299,1705,345,274	298	283	0.711283258505	1.0	0.325,0.257,0.241,0.243	0.213,0.285,0.265,0.344	-0.01
112	"ENSMUSG00000022685"	"Parn"	chr16	-	13358918	13359112	13384433	13384602	13355823	13356766	13420891	13420966	112	60,62,82,85	69,54,54,65	53,205,29,61	58,120,34,40	298	298	0.803047945383	1.0	0.465,0.534,0.603,0.567	0.477,0.631,0.46,0.604	-0.001
113	"ENSMUSG00000002658"	"Gtf2f1"	chr17	-	57316687	57316760	57317975	57318022	57314712	57314906	57318108	57318288	113	37,23,14,18	81,85,82,75	20,58,10,17	61,179,33,38	195	221	0.330484084087	0.943825371953	0.341,0.235,0.162,0.214	0.271,0.269,0.256,0.336	-0.045
114	"ENSMUSG00000020882"	"Cacnb1"	chr11	-	97901452	97901472	97902168	97902323	97901121	97901202	97902691	97902768	114	39,26,32,26	0,0,1,0	15,93,5,36	0,0,0,0	298	168	1	1.0	1.0,1.0,0.947,1.0	1.0,1.0,1.0,1.0	-0.013
115	"ENSMUSG00000022964"	"Tmem50b"	chr16	-	91374861	91374919	91377089	91377182	91371390	91373046	91378582	91378650	115	200,163,175,131	131,133,109,112	139,499,106,107	84,235,41,101	241	206	0.13574537916	0.727407225507	0.566,0.512,0.578,0.5	0.586,0.645,0.688,0.475	-0.059
116	"ENSMUSG00000022964"	"Tmem50b"	chr16	-	91377089	91377182	91378582	91378650	91374861	91374919	91380163	91380276	116	100,95,84,74	175,132,143,147	67,210,56,52	174,356,71,75	216	241	0.914903116484	1.0	0.389,0.445,0.396,0.36	0.301,0.397,0.468,0.436	-0.003
117	"ENSMUSG00000022964"	"Tmem50b"	chr16	-	91378582	91378650	91380163	91380276	91377089	91377182	91383829	91383969	117	222,191,175,161	85,56,74,86	145,436,136,93	70,175,46,62	261	216	0.438108753777	1.0	0.684,0.738,0.662,0.608	0.632,0.673,0.71,0.554	0.031
118	"ENSMUSG00000018412"	"Kansl1"	chr11	-	104259505	104259604	104269510	104269652	104248306	104248422	104314747	104316119	118	112,85,111,95	55,48,61,49	81,209,35,43	60,112,36,37	290	247	0.0519422154257	0.493593884355	0.634,0.601,0.608,0.623	0.535,0.614,0.453,0.497	0.092
119	"ENSMUSG00000018412"	"Kansl1"	chr11	-	104269510	104269652	104314747	104316119	104259505	104259604	104358464	104358578	119	11,5,8,10	93,70,66,73	5,27,1,6	56,160,39,30	298	290	0.595648108394	1.0	0.103,0.065,0.106,0.118	0.08,0.141,0.024,0.163	-0.004
120	"ENSMUSG00000027667"	"Zfp639"	chr3	+	32567149	32567341	32569432	32569501	32564683	32564881	32571177	32571288	120	9,10,10,15	71,55,62,54	13,24,9,8	44,155,42,36	298	217	0.680263958497	1.0	0.085,0.117,0.105,0.168	0.177,0.101,0.135,0.139	-0.019
121	"ENSMUSG00000027667"	"Zfp639"	chr3	+	32567188	32567341	32569432	32569501	32564812	32564881	32571177	32571288	121	0,2,2,0	71,55,62,54	0,4,1,0	44,155,42,36	298	217	1	1.0	0.0,0.026,0.023,0.0	0.0,0.018,0.017,0.0	0.003
122	"ENSMUSG00000054302"	"Eapp"	chr12	-	54732644	54732756	54738784	54738880	54725294	54725408	54739559	54739741	122	109,128,108,108	145,147,123,116	71,278,81,89	125,308,74,107	244	260	0.832344153443	1.0	0.445,0.481,0.483,0.498	0.377,0.49,0.538,0.47	0.008
123	"ENSMUSG00000031511"	"Arhgef7"	chr8	+	11835712	11835914	11841455	11841544	11832524	11832655	11850459	11850554	123	497,362,415,322	218,209,216,224	255,681,169,202	133,410,85,120	298	237	0.832524573313	1.0	0.645,0.579,0.604,0.533	0.604,0.569,0.613,0.572	0.001
124	"ENSMUSG00000040987"	"Mill2"	chr7	+	18575394	18575439	18589864	18590128	18573890	18574016	18590330	18590606	124	0,0,1,6	38,40,46,26	1,6,0,0	41,70,10,17	193	298	0.248119383379	0.867793708044	0.0,0.0,0.032,0.263	0.036,0.117,0.0,0.0	0.036
125	"ENSMUSG00000040987"	"Mill2"	chr7	+	18575394	18575439	18581164	18581362	18573913	18574016	18589864	18590128	125	4,9,5,11	0,2,0,0	2,18,2,0	1,0,0,2	193	298	0.493037627243	1.0	1.0,0.874,1.0,1.0	0.755,1.0,1.0,0.0	0.28
126	"ENSMUSG00000040987"	"Mill2"	chr7	+	18589864	18590128	18590330	18590606	18573890	18574016	18592065	18592344	126	9,8,11,2	42,20,27,28	14,22,1,5	32,74,19,8	298	298	0.587823095114	1.0	0.176,0.286,0.289,0.067	0.304,0.229,0.05,0.385	-0.038
127	"ENSMUSG00000040987"	"Mill2"	chr7	+	18589864	18590128	18590330	18590606	18575394	18575439	18592065	18592344	127	4,11,5,6	37,20,24,28	1,14,2,0	32,72,18,8	298	298	0.0580398315305	0.518925591401	0.098,0.355,0.172,0.176	0.03,0.163,0.1,0.0	0.127
128	"ENSMUSG00000026159"	"Agfg1"	chr1	+	82857728	82857848	82858467	82858539	82853891	82854045	82859948	82860158	128	158,124,123,106	13,21,24,14	117,251,77,80	10,48,7,18	268	220	0.711645129425	1.0	0.909,0.829,0.808,0.861	0.906,0.811,0.9,0.785	0.001
129	"ENSMUSG00000031388"	"Naa10"	chrX	-	72961448	72961533	72963107	72963152	72960478	72960801	72963359	72963475	129	87,69,80,84	79,60,44,51	59,215,56,69	36,168,29,29	193	233	0.284225354465	0.906508736027	0.571,0.581,0.687,0.665	0.664,0.607,0.7,0.742	-0.052
130	"ENSMUSG00000031388"	"Naa10"	chrX	-	72961448	72961533	72963107	72963146	72960525	72960801	72963359	72963475	130	4,0,4,2	79,60,44,51	3,5,2,7	36,168,29,29	187	233	0.167143238607	0.785290558178	0.059,0.0,0.102,0.047	0.094,0.036,0.079,0.231	-0.058
131	"ENSMUSG00000020740"	"Gga3"	chr11	-	115482088	115482192	115482455	115482579	115481712	115481793	115483257	115483356	131	39,28,23,35	36,40,45,43	28,54,25,11	46,45,27,21	272	252	0.770107805235	1.0	0.501,0.393,0.321,0.43	0.361,0.526,0.462,0.327	-0.008
132	"ENSMUSG00000020740"	"Gga3"	chr11	-	115482455	115482579	115483257	115483356	115482088	115482192	115485531	115485607	132	22,15,18,30	33,37,27,34	13,36,9,24	26,117,26,20	247	272	0.365490902375	0.968033738611	0.423,0.309,0.423,0.493	0.355,0.253,0.276,0.569	0.049
133	"ENSMUSG00000020152"	"Actr2"	chr11	-	20027187	20027333	20030022	20030172	20022455	20022588	20030661	20030798	133	364,295,267,314	320,284,316,270	279,562,158,181	199,683,142,176	298	294	0.881443816583	1.0	0.529,0.506,0.455,0.534	0.58,0.448,0.523,0.504	-0.008
134	"ENSMUSG00000032307"	"Ube2q2"	chr9	+	55070251	55070353	55083474	55083531	55056137	55057110	55087756	55087897	134	31,6,9,13	97,94,77,104	10,25,5,21	48,189,41,47	250	205	0.300936788928	0.920101520541	0.208,0.05,0.087,0.093	0.146,0.098,0.091,0.268	-0.041
135	"ENSMUSG00000032307"	"Ube2q2"	chr9	+	55070251	55070353	55083474	55083531	55057366	55057685	55087756	55087897	135	5,5,8,10	97,92,76,104	3,11,5,2	48,183,41,47	250	205	0.570395550785	1.0	0.041,0.043,0.079,0.073	0.049,0.047,0.091,0.034	0.004
136	"ENSMUSG00000032307"	"Ube2q2"	chr9	+	55075486	55075591	55083474	55083531	55070251	55070353	55087756	55087897	136	39,29,43,33	156,132,114,142	31,68,27,14	64,245,51,67	253	205	0.150846563056	0.755160469099	0.168,0.151,0.234,0.158	0.282,0.184,0.3,0.145	-0.05
137	"ENSMUSG00000031232"	"Magt1"	chrX	-	105017790	105017881	105023011	105023086	105011689	105015085	105027315	105027379	137	65,82,60,76	89,76,68,56	48,147,43,36	72,225,50,70	223	239	0.0144937350065	0.279552752351	0.439,0.536,0.486,0.593	0.417,0.412,0.48,0.355	0.098
138	"ENSMUSG00000038615"	"Nfe2l1"	chr11	-	96712076	96712235	96712929	96713145	96708239	96711342	96718023	96719049	138	2034,1769,1848,1804	2460,2076,2294,2070	1105,3632,732,837	1579,4509,919,1079	298	298	0.247455240422	0.867793708044	0.453,0.46,0.446,0.466	0.412,0.446,0.443,0.437	0.022
139	"ENSMUSG00000038615"	"Nfe2l1"	chr11	-	96712929	96713145	96718023	96719049	96708239	96711342	96720644	96720794	139	133,82,80,71	3,1,3,5	45,191,36,48	3,12,1,2	298	298	0.136999442666	0.728291988003	0.978,0.988,0.964,0.934	0.938,0.941,0.973,0.96	0.013
140	"ENSMUSG00000038615"	"Nfe2l1"	chr11	-	96712929	96713145	96718023	96719049	96712076	96712235	96720644	96720794	140	135,82,81,70	1748,1473,1637,1461	45,191,37,48	1094,3460,691,758	298	298	0.438572226994	1.0	0.072,0.053,0.047,0.046	0.04,0.052,0.051,0.06	0.004
141	"ENSMUSG00000028161"	"Ppp3ca"	chr3	+	136583390	136583536	136587161	136587301	136581849	136581961	136593707	136593785	141	151,141,129,131	224,215,172,183	109,350,90,96	177,451,132,153	294	288	0.898953951868	1.0	0.398,0.391,0.424,0.412	0.376,0.432,0.4,0.381	0.009
142	"ENSMUSG00000028161"	"Ppp3ca"	chr3	+	136587161	136587301	136593707	136593785	136583390	136583536	136596196	136596291	142	267,298,290,257	131,113,98,115	237,667,144,204	92,237,48,74	288	226	0.229351006074	0.857756927204	0.615,0.674,0.699,0.637	0.669,0.688,0.702,0.684	-0.03
143	"ENSMUSG00000070733"	"Fryl"	chr5	-	73352328	73352456	73378250	73378415	73305359	73305565	73413742	73413768	143	23,8,19,12	38,34,44,42	3,32,16,11	33,91,24,21	298	276	0.829492764328	1.0	0.359,0.179,0.286,0.209	0.078,0.246,0.382,0.327	0.0
144	"ENSMUSG00000032366"	"Tpm1"	chr9	-	66936945	66937024	66938310	66938380	66929903	66930723	66938733	66938796	144	60249,47528,52226,49718	6,2,1,3	36344,137129,26736,31608	5,6,4,3	218	227	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0	0.0
145	"ENSMUSG00000032366"	"Tpm1"	chr9	-	66938310	66938380	66938733	66938796	66936129	66937024	66939232	66939308	145	51171,42045,48510,44847	25168,20703,21655,21688	31102,116090,23576,26546	21344,58971,13449,16420	211	218	0.00265630903163	0.1182603336	0.677,0.677,0.698,0.681	0.601,0.67,0.644,0.626	0.048
146	"ENSMUSG00000032366"	"Tpm1"	chr9	-	66939232	66939308	66939747	66939823	66938733	66938796	66940075	66940146	146	45,41,19,31	143179,117948,131944,123508	25,75,19,17	89953,328517,66692,76236	224	224	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0	0.0
147	"ENSMUSG00000032366"	"Tpm1"	chr9	-	66941157	66941275	66943276	66943410	66940075	66940146	66955067	66955193	147	76469,57046,63844,59083	71919,58909,65611,60610	47190,171792,36167,39509	50415,171077,36747,39830	282	266	0.830328687626	1.0	0.501,0.477,0.479,0.479	0.469,0.486,0.481,0.483	0.004
148	"ENSMUSG00000032366"	"Tpm1"	chr9	-	66943276	66943410	66955067	66955193	66940075	66940146	66955405	66955531	148	1,0,0,0	121,28,22,25	2,0,0,0	12,70,19,28	274	282	1	1.0	0.008,0.0,0.0,0.0	0.146,0.0,0.0,0.0	-0.034
149	"ENSMUSG00000032366"	"Tpm1"	chr9	-	66943276	66943410	66955067	66955193	66940075	66940146	66956300	66956425	149	79678,58569,63670,59306	1,0,0,0	48033,168283,39486,43225	2,2,0,0	274	282	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0	0.0
150	"ENSMUSG00000032366"	"Tpm1"	chr9	-	66943276	66943410	66955067	66955193	66941059	66941275	66956300	66956473	150	79678,58569,63670,59306	81896,69910,79994,73283	48031,168285,39486,43225	62371,193087,43376,47810	274	282	0.862492728924	1.0	0.5,0.463,0.45,0.454	0.442,0.473,0.484,0.482	-0.004
151	"ENSMUSG00000032366"	"Tpm1"	chr9	-	66943276	66943410	66955067	66955193	66941157	66941275	66955405	66955531	151	1,0,0,0	82023,69944,80017,73311	0,2,0,0	62383,193168,43397,47840	274	282	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0	0.0
152	"ENSMUSG00000015377"	"Dennd6b"	chr15	-	89070565	89070630	89070956	89071022	89070374	89070464	89071158	89071446	152	28,11,19,16	26,28,38,21	20,48,13,11	15,72,16,12	214	213	0.32631222028	0.941006846415	0.517,0.281,0.332,0.431	0.57,0.399,0.447,0.477	-0.083
153	"ENSMUSG00000020955"	"Ap4s1"	chr12	+	51767418	51767505	51769762	51769831	51763724	51763933	51777670	51777682	153	383,263,297,299	243,216,199,193	245,859,180,213	193,487,133,153	235	217	0.911591421154	1.0	0.593,0.529,0.58,0.589	0.54,0.62,0.556,0.562	0.003
154	"ENSMUSG00000079179"	"Rab10os"	chr12	+	3288833	3289009	3291521	3291578	3288028	3288112	3299866	3300383	154	31,15,25,19	0,3,1,0	24,54,4,14	1,1,0,1	298	205	1	1.0	1.0,0.775,0.945,1.0	0.943,0.974,1.0,0.906	-0.026
155	"ENSMUSG00000079179"	"Rab10os"	chr12	+	3288833	3289009	3297351	3297438	3288028	3288112	3299866	3300383	155	31,15,25,19	6,4,8,3	24,54,4,14	0,9,4,0	298	235	0.128725613122	0.712376732907	0.803,0.747,0.711,0.833	1.0,0.826,0.441,1.0	-0.043
156	"ENSMUSG00000079179"	"Rab10os"	chr12	+	3291521	3291578	3297351	3297438	3288028	3288112	3299866	3300383	156	0,3,1,0	6,4,8,3	1,1,0,1	0,9,4,0	205	235	0.633470055844	1.0	0.0,0.462,0.125,0.0	1.0,0.113,0.0,1.0	-0.382
157	"ENSMUSG00000069049"	"Eif2s3y"	chrY	+	1016056	1017508	1019985	1020155	1014633	1014792	1023301	1023474	157	278,163,214,195	458,434,389,410	186,428,119,120	322,908,223,287	298	298	0.967137963598	1.0	0.378,0.273,0.355,0.322	0.366,0.32,0.348,0.295	-0.0
158	"ENSMUSG00000069049"	"Eif2s3y"	chrY	+	1019985	1020155	1023301	1023474	1016056	1017508	1028187	1028847	158	453,390,333,295	498,420,387,405	372,796,183,260	426,916,212,302	298	298	0.88181079408	1.0	0.476,0.481,0.462,0.421	0.466,0.465,0.463,0.463	-0.004
159	"ENSMUSG00000037151"	"Lrrc20"	chr10	+	61318114	61318261	61362838	61362988	61311579	61311668	61383826	61383994	159	99,47,32,32	311,196,201,171	9,88,20,30	141,370,107,94	295	298	0.296319274189	0.918149123157	0.243,0.195,0.139,0.159	0.061,0.194,0.159,0.244	0.019
160	"ENSMUSG00000037151"	"Lrrc20"	chr10	+	61362838	61362988	61383826	61383994	61318114	61318261	61415908	61418570	160	119,97,93,106	180,136,133,139	52,167,50,62	72,272,60,80	298	298	0.958283779415	1.0	0.398,0.416,0.412,0.433	0.419,0.38,0.455,0.437	-0.008
161	"ENSMUSG00000008136"	"Fhl2"	chr1	-	43167403	43167590	43170811	43170981	43162233	43162825	43180857	43181032	161	16170,14079,13849,12797	12236,10576,10290,9354	11648,30463,9027,10013	9908,21310,7035,7433	298	298	0.709529361484	1.0	0.569,0.571,0.574,0.578	0.54,0.588,0.562,0.574	0.007
162	"ENSMUSG00000008136"	"Fhl2"	chr1	-	43167403	43167590	43180857	43181032	43162233	43162825	43192235	43192414	162	16505,13353,13053,11646	12236,10576,10288,9352	10977,30876,8517,9131	9905,21309,7035,7427	298	298	0.686565134295	1.0	0.574,0.558,0.559,0.555	0.526,0.592,0.548,0.551	0.007
163	"ENSMUSG00000008136"	"Fhl2"	chr1	-	43167403	43167590	43192235	43192414	43162449	43162825	43235810	43236144	163	13742,11015,10934,9482	12236,10575,10288,9353	7751,23759,6651,6927	9905,21309,7036,7427	298	298	0.0862433629902	0.628454999368	0.529,0.51,0.515,0.503	0.439,0.527,0.486,0.483	0.031
164	"ENSMUSG00000008136"	"Fhl2"	chr1	-	43170811	43170981	43180857	43181032	43162233	43162825	43192235	43192414	164	16505,13353,13053,11646	0,6,4,0	10977,30876,8517,9131	1,0,4,0	298	298	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0	0.0
165	"ENSMUSG00000008136"	"Fhl2"	chr1	-	43170811	43170981	43192235	43192414	43162233	43162825	43202861	43203121	165	48,26,14,20	0,0,0,0	12,63,12,10	1,3,0,0	298	298	0.483299889279	1.0	1.0,1.0,1.0,1.0	0.923,0.955,1.0,1.0	0.03
166	"ENSMUSG00000008136"	"Fhl2"	chr1	-	43170811	43170981	43192235	43192414	43162449	43162825	43235810	43236144	166	13742,11015,10934,9482	9,10,4,8	7751,23759,6651,6927	7,10,4,6	298	298	1	1.0	0.999,0.999,1.0,0.999	0.999,1.0,0.999,0.999	0.0
167	"ENSMUSG00000008136"	"Fhl2"	chr1	-	43170811	43170981	43180857	43181032	43167403	43167590	43192235	43192414	167	16505,13346,13054,11646	11513,9443,9665,8409	10980,30867,8517,9136	9075,20584,6495,6905	298	298	0.522561616894	1.0	0.589,0.586,0.575,0.581	0.547,0.6,0.567,0.57	0.012
168	"ENSMUSG00000008136"	"Fhl2"	chr1	-	43170811	43170981	43192235	43192414	43167403	43167590	43202861	43203121	168	47,27,14,20	11513,9437,9661,8409	12,63,12,10	9075,20587,6491,6905	298	298	1	1.0	0.004,0.003,0.001,0.002	0.001,0.003,0.002,0.001	0.001
169	"ENSMUSG00000008136"	"Fhl2"	chr1	-	43170811	43170981	43192235	43192414	43167403	43167590	43235810	43236144	169	13741,11016,10934,9482	11522,9447,9665,8417	7751,23759,6651,6927	9081,20594,6495,6911	298	298	0.0507634657297	0.491747432553	0.544,0.538,0.531,0.53	0.46,0.536,0.506,0.501	0.035
170	"ENSMUSG00000008136"	"Fhl2"	chr1	-	43180857	43181032	43192235	43192414	43162233	43162825	43202861	43203121	170	48,26,14,20	0,8,1,2	12,63,12,10	0,13,0,1	298	298	0.56296905714	1.0	1.0,0.765,0.933,0.909	1.0,0.829,1.0,0.909	-0.033
171	"ENSMUSG00000008136"	"Fhl2"	chr1	-	43180857	43181032	43192235	43192414	43167403	43167590	43202861	43203121	171	47,27,14,20	0,1,2,2	12,63,12,10	3,4,0,6	298	298	0.00785583820107	0.215455478088	1.0,0.964,0.875,0.909	0.8,0.94,1.0,0.625	0.096
172	"ENSMUSG00000008136"	"Fhl2"	chr1	-	43180857	43181032	43192235	43192414	43170811	43170981	43202861	43203121	172	47,32,18,20	16164,14068,13848,12793	12,63,16,10	11641,30458,9023,10003	298	298	1	1.0	0.003,0.002,0.001,0.002	0.001,0.002,0.002,0.001	0.001
173	"ENSMUSG00000033382"	"Trappc8"	chr18	-	20953934	20954080	20958023	20958125	20952280	20952370	20961525	20961705	173	103,61,63,49	216,139,149,152	42,127,36,41	140,446,55,108	250	294	0.413301064054	1.0	0.359,0.34,0.332,0.275	0.261,0.251,0.435,0.309	0.013
174	"ENSMUSG00000033382"	"Trappc8"	chr18	-	20988001	20988133	20993489	20993595	20985686	20985911	20995951	20996052	174	68,57,53,63	61,44,67,59	32,121,39,41	36,129,19,37	254	280	0.707765642038	1.0	0.551,0.588,0.466,0.541	0.495,0.508,0.694,0.55	-0.025
175	"ENSMUSG00000021884"	"Hacl1"	chr14	-	31340928	31341030	31341801	31341885	31338316	31338471	31342959	31343065	175	44,27,33,42	53,39,38,40	15,58,22,20	42,86,18,19	232	250	0.516656727024	1.0	0.472,0.427,0.483,0.531	0.278,0.421,0.568,0.531	0.029
176	"ENSMUSG00000021884"	"Hacl1"	chr14	-	31341801	31341885	31342959	31343065	31340928	31341030	31344795	31344931	176	24,32,26,25	27,42,35,27	30,39,16,5	28,66,11,25	254	232	0.56290600893	1.0	0.448,0.41,0.404,0.458	0.495,0.351,0.571,0.154	0.037
177	"ENSMUSG00000021884"	"Hacl1"	chr14	-	31352917	31352995	31354852	31354925	31351989	31352084	31356155	31356236	177	30,35,22,30	33,30,24,22	17,63,21,9	19,54,12,18	221	226	0.836443030697	1.0	0.482,0.544,0.484,0.582	0.478,0.544,0.642,0.338	0.022
178	"ENSMUSG00000021884"	"Hacl1"	chr14	-	31354852	31354925	31356155	31356236	31352917	31352995	31357700	31357741	178	15,17,6,22	32,27,31,19	5,36,9,10	13,62,10,16	229	221	0.748252276174	1.0	0.311,0.378,0.157,0.528	0.271,0.359,0.465,0.376	-0.024
179	"ENSMUSG00000033365"	"Ipo13"	chr4	-	117751940	117752122	117752408	117752498	117751682	117751854	117752616	117752675	179	214,167,185,197	452,393,343,315	182,457,99,92	332,977,211,222	238	298	0.492268906599	1.0	0.372,0.347,0.403,0.439	0.407,0.369,0.37,0.342	0.018
181	"ENSMUSG00000059495"	"Arhgef12"	chr9	-	42937475	42937525	42951835	42951892	42934110	42934168	42953886	42953972	181	69,73,72,61	72,83,79,64	48,168,17,44	73,153,34,62	205	198	0.274899117643	0.896661188984	0.481,0.459,0.468,0.479	0.388,0.515,0.326,0.407	0.063
182	"ENSMUSG00000059495"	"Arhgef12"	chr9	-	42938492	42938591	42951835	42951892	42937475	42937525	42953886	42953972	182	68,74,72,61	327,324,237,256	48,168,17,44	225,549,167,174	205	247	0.558074058902	1.0	0.2,0.216,0.268,0.223	0.204,0.269,0.109,0.234	0.023
